105,上海金桥信息股份有限公司,信号处理工程师（2020SC02）,"五险一金,通讯补贴,年终奖金,员工旅游,专业培训,定期体检,餐饮补贴","上海,2年经验,本科,招1人,03-18发布","1.?负责信号处理模块的开发与算法设计,包括心电,肌电信号处理；2.?负责开发部分机器学习相关模块。任职要求：1.?具有心电处理、心电识别的相关经验；2.?熟悉C/C++/C#/Java/Python中的一门或几门开发语言；3.?具有机器学习相关经验者优先；4.?CS或者通信专业,硕士学历以上,2年以上工作经验。",徐汇区田林路487号宝石园25号楼
106,法兰泰克重工股份有限公司,软件工程师,"五险一金,餐饮补贴,年终奖金,项目奖金,员工旅游,弹性工作","上海,本科,招2人,03-18发布,自动化 软件工程",职责描述：职位要求：学历及专业：本科或研究生学历，计算机、通信、电气自动化或控制工程相关专业工作经验：有WMS软件开发经验，有Windows UI或手机APP开发经验专业技能：1. 熟练掌握C++、visu basic、Python中的至少一种编程语言2. 熟练掌握SQL数据库3. 熟悉西门子或施耐德PLC和触摸屏软件4. 熟悉Matlab及建模分析和控制。5. 有起重机或其它重型物流设备的自动化工程经验语言：良好的英语读写能力,张江
107,杭州数梦工场科技有限公司,数据服务实习生（全国）,"五险一金,股票期权,弹性工作,定期体检","杭州-西湖区,在校生/应届生,大专,招若干人,03-18发布",岗位职责：1、数据调研、数据开发、数据服务基础工作2、其他因业务需求安排的工作；岗位要求：1、大专以上学历，计算机或者软件专业、计算数学;2、熟悉数据库、Python、Java3、实习期至少6个月，每周5天,转塘科技园河山路369号中大银座 9号楼
108,上海新微技术研发中心有限公司,产品工程师,"五险一金,补充医疗保险,补充公积金,交通补贴,餐饮补贴,通讯补贴,绩效奖金,年终奖金,定期体检,员工旅游","上海-嘉定区,1年经验,本科,招1人,03-18发布,英语","岗位职责：???????????任职要求：??????3.、熟练使用JMP，具有JMP脚本能力??4、 熟练使用Yieldhub, Galaxy等数据分析软件??5、具有一定Python脚本能力??6、流利的英语读写能力，较强的团队意识；",城北路235号
109,北京伯凯科技有限公司,数据分析师（上海）,,"上海,本科,招若干人,03-18发布","职位要求：1.计算机及相关专业优先考虑，热爱数据分析，统计，和挖掘。2.数据库知识扎实，熟悉SQL语句，懂ETL和Data Modeling优先考虑。? 3.有一定编程知识和经验。语言可为C，C++，.NET, Java, Python 或者其他。4.对大数据系统和架构有基础认知。5.英语要四级或以上水平，能用英文进行听，说，读，写。",
110,ABB高压电机有限公司,sales process specialist,"五险一金,免费班车,餐饮补贴,年终奖金","上海,5-7年经验,本科,招1人,03-18发布",,上海市闵行区天星路380号
111,美满电子科技（Marvell）,Firmware Test Engineer,"五险一金,餐饮补贴,出国机会,年终奖金,股票期权,弹性工作,定期体检,绩效奖金","上海-浦东新区,3-4年经验,本科,招1人,03-18发布",,张江高科技园区科苑路399号
112,赛默飞世尔科技（中国）有限公司,Market Intelligence Analyst-115879BR,,"上海-浦东新区,无需经验,招若干人,03-18发布",,新金桥路27号3&6&7号楼
113,昂立教育集团,数据开发工程师 (职位编号：002271),"五险一金,员工旅游,年终奖金","上海,3-4年经验,本科,招1人,03-18发布",1、根据业务部门数据需求，及时提供数据给业务部门；2、负责梳理各业务部门数据需求，建立用户各项指标体系，通过监控分析及时发现业务数据问题；3、负责BI数据平台搭建，数据仓库，报表开发，数据可视化；4、根据数据异常点，协助研发查找系统BUG。1、本科及以上学历，数学、统计学、计算机及相关专业，至少3年实际工作经验； 2、精通 SQL，python；3、熟悉ETL流程，有搭建数据仓库经验，熟悉维度建模，***熟悉kettle等ETL工具；4、能够独立完成对基础数据的统计、分析；5、具有良好的沟通和协作能力。,上海
114,广汇汽车服务股份公司（汇通信诚）,数据分析师,,"上海-闵行区,2年经验,本科,招若干人,03-18发布",职责描述：任职要求：,虹莘路3998号宝信大厦
115,上海晶珩电子科技有限公司,嵌入式Linux软件工程师,"五险一金,交通补贴,餐饮补贴,通讯补贴,绩效奖金","上海-嘉定区,3-4年经验,大专,招2人,03-18发布","工作职责：1.?负责基于Cortex?A8/A9/A57/A72嵌入式系统产品的软件开发2.?负责产品调试及测试3.?负责相关文档撰写4.?负责领导交代的工作岗位要求：1.?计算机科学、电子、通信、自动化等相关专业大专以上学历，3年以上嵌入式产品开发工作经验2.?精通C/C++语言编程3.?熟练掌握各种总线协议，如UART，USB，I2C，I2S，SPI,对硬件有一定的了解4.?精通Linux系统移植及驱动开发5.?为人诚实守信，有责任心，具有良好的沟通能力及团队协作能力6.?良好的文字的功底",嘉定区澄浏中路3106弄6号楼813
116,联合服务（香港）有限公司,DBA工程师-长宁区,"带薪年假,五险一金,周末双休,绩效奖金,节日福利,专业培训,高温补贴,员工旅游,弹性工作,定期体检","上海-长宁区,3-4年经验,大专,招若干人,03-18发布","该岗位长期驻场远景能源1.Linux??熟练2.熟练MYSQL?(管理员级别的掌握，包括：部署/备份/排错/性能优化)3.了解redis?mongoDB?Spark?Hbase?***4.至少会Python,?Bash,ansible脚本语言中的一种5.工作年限2-4年?DBA经验?2年以上6.?有良好的系统性能优化及故障排除能力",东华创意园
117,米粒影业,解算师,"五险一金,周末双休,带薪年假","上海-静安区,2年经验,大专,招若干人,03-18发布,摄影，动画 影视学",负责项目中相关毛发布料及柔软性物体的动态解算工作。??任职要求：??????????具备良好的学习能力和钻研精神，掌握Python、MEL等常用脚本语言者优先。,灵石路718号B1栋4F
118,上海优益基医疗器械有限公司,三维重建算法工程师（金桥）,"五险一金,补充医疗保险,补充公积金,餐饮补贴,绩效奖金,年终奖金,定期体检,通讯补贴,节日费,高温费","上海,1年经验,硕士,招若干人,03-18发布",1. 负责结构光三维重建算法的开发优化；2. 负责结构光三维重建系统标定算法的开发优化。应聘要求：1. 硕士及以上学历，数学、物理、计算机视觉、模式识别、图像处理等相关专业，有良好的数学功底，熟悉全局、半全局优化等优化方法；2. 熟悉基于计算机视觉的多视图几何，熟悉双目重建相关知识；3. 一年或以上编码结构光三维重建、双目标定或单目结构光标定项目经验者优先；4. 熟悉C++，熟悉matlab或python语言；5. 能阅读英文技术文档，维护技术说明书，能独立编写完整的设计文档。,金桥区
119,社宝信息科技（上海）有限公司,财务分析/数据分析师,"福利待遇好,做五休二,节日福利,扁平化管理,提成高,专业培训","上海-静安区,2年经验,本科,招1人,03-18发布",1. 大学本科及以上学历，统计学、数学、财务类相关专业优先；,上海市静安区恒丰路436号环智国际大厦8层
120,武汉TCL集团工业研究院有限公司,芯片验证leader,"五险一金,补充医疗保险,专业培训,弹性工作,定期体检,专利激励奖金,即时激励奖","武汉-江夏区,5-7年经验,本科,招1人,03-18发布",岗位职责   ? ? ?任职资格 1.电子/微电子/计算机相关专业或具有相关专业背景; 2.5年或以上IP/SOC验证经验; 3.精通SystemVerilog语言或C++，精通UVM/VMM验证方法学; 4.熟悉基于断言验证方法、测试点分解、覆盖率开发及收集、网表级仿真; 5.掌握tcl/perl/python等相关脚本语言; 6.了解AXI/AHB/APB等总线协议；了解SOC中DDR/SPI/UART/I2C等外设; 7.有质量意识，善于识别验证风险; 8.英文良好，学习能力强，沟通能力强;,未来科技城
121,上海睿亚训软件技术服务有限公司,软件开发工程师（高校课程资源开发方向）,,"上海-徐汇区,1年经验,本科,招1人,03-18发布",1.? 面向高校软件工程与移动开发等专业的资源（课程设计、实验实训、应用案例等）编辑整合；2.? 软件工程与移动开发等专业实验室建设的方案输出、技术支持、现场培训等；3.? 本职位偏高校软件工程与移动开发等专业课程资源研发建设，非行业研发岗。?任职资格：,钦江路102号609室
122,北京恒美广告有限公司上海分公司,数据工程师（BI方向）,"五险一金,员工旅游,弹性工作,年终奖金","上海,3-4年经验,本科,招若干人,03-18发布",Qualification:,上海市南京西路1788号1788国际大厦11－12层
123,思科（中国）有限公司上海分公司,供应链管理 ? 技术质量 ? 数据分析实习生,,"上海,在校生/应届生,本科,招若干人,03-18发布,英语熟练,计算机科学与技术 数学与应用数学",职位描述：???技能及职位要求：?工作地点：上海?工作时间要求：1.???? 至少保证实习个4月2.???? 每周最少3个工作日（星期一至星期五，9:00至18:00）,
124,汇纳科技股份有限公司,解决方案顾问,"五险一金,交通补贴,餐饮补贴,股票期权,定期体检","上海-浦东新区,3-4年经验,本科,招1人,03-18发布",岗位职责：岗位要求：,浦东新区张江川河路55弄7号
125,益博睿信息技术（北京）有限公司,Senior Data Modeler 高级数据分析师,"五险一金,绩效奖金,弹性工作,补充公积金,补充医疗保险,专业培训,定期体检,年终奖金","上海-黄浦区,5-7年经验,本科,招2人,03-18发布,英语熟练",Key Responsibilities,徐家汇路
126,戴尔（中国）有限公司,GCT Software Development Intern,,"上海,硕士,招2人,03-18发布",,
127,上海苗焕实业有限公司,测试工程师,"五险一金,员工旅游,餐饮补贴,专业培训,绩效奖金,定期体检,弹性工作","上海-青浦区,2年经验,本科,招4人,03-18发布",,诸光路1588弄L2A栋8楼
128,号百控股股份有限公司,基础运维,,"上海,本科,招2人,03-18发布","拟招聘人数 2工作地点?上海学历要求?本科及以上学历专业要求?计算机及网络相关专业岗位职责?计算机及网络相关专业1.负责公有云资源技术对接，协助调试。2.负责公有云资源服务监测和分析，故障处理。?3.负责基础设备系统安装调试，故障处理和维护。4.负责私有云平台构建和维护 。应聘资格要求?1.精通Unix/Linux使用和操作系统原理。2.精通TCP/IP协议。3.熟悉CDN，HTTP，DNS原理。4.熟悉kvm虚拟化技术原理。5.熟悉一种脚本语言shell,python,perl。",
129,天翼物联科技有限公司,软件开发工程师（上海）,,"上海,本科,招3人,03-18发布",岗位职责：根据产品和项目需求，参与需求分析与评审，进行系统设计与代码开发等工作能力要求：1、计算机科学与技术、软件工程、自动化、通讯与信息工程、电子信息、信息工程等相关专业，本科及以上学历，硕士研究生优先；2、熟练掌握C/C ++/Java/python开发语言；熟悉常见的数据结构与算法；熟悉HTTP协议，理解多线程；了解MySQL/Oracle/MongoDB等常用数据库。3、能够自我驱动，乐于接受挑战，热爱探索和钻研；沟通、理解能力强，有良好的团队合作精神。,
130,上海孪数科技有限公司,AI工程师（CV方向）,五险一金,"上海-杨浦区,1年经验,本科,招若干人,03-18发布",岗位要求：1.本科及以上学历，计算机、人工智能、模式识别相关专业2.具备扎实的机器学习（深度学习）相关领域知识。3.具备图像处理，图像识别，图像分类等计算机视觉相关领域知识。4.精通python/C++，熟悉至少一种深度学习框架。工作职责：1.负责公司计算机视觉领域相关AI算法的开发。3.用AI算法辅助解决公司其他应用场景遇到的问题。,上海市杨浦区长阳路1687号长阳谷5号楼201室
131,上海数讯信息技术有限公司,系统工程师,"五险一金,补充公积金,交通补贴,餐饮补贴,通讯补贴,定期体检,免费班车","上海-浦东新区,2年经验,大专,招若干人,03-18发布",岗位职责：任职资格：,张江芳春路400号1号楼
132,索尼（中国）有限公司上海分公司,Test Tool R＆D Intern（上海）,,"上海,本科,招若干人,03-18发布","Responsibility：软件测试工具原型开发Requirement：1.计算机相关专业（计算机科学，自动化控制，电子工程，信息技术等专业）硕士或者博士研究生2. 学习能力强3.精通以下语言中的某一种： C, C++, Java4.***会python5.有比较好的软件工程实践经验6.具备自我驱动和管理能力",
133,亚马逊中国,AI Lab 云计算人工智能研究院（上海）,,"上海,硕士,招若干人,03-18发布",Basic Qualifications 基本要求Preferred Qualifications 优先资格,
134,博坦德工业工程技术（上海）有限公司,软件工程师 (职位编号：02),"五险一金,交通补贴,餐饮补贴,通讯补贴,专业培训,出国机会,定期体检,弹性工作,员工旅游","上海-嘉定区,3-4年经验,本科,招3人,03-18发布,英语熟练",非计算机专业！非计算机专业！非计算机专业！在信息娱乐、车辆网络和ECU开发领域的汽车环境中执行不同任务在汉堡分公司参与在狼堡的发展项目（根据项目实际情况）在驾驶辅助系统和信息娱乐领域实现电子元件软件组件的要求和定义软件开发（侧重于硬件相关），系统执行和错误分析自动化测试的开发任职资格：完成计算机科学、系统工程、电气工程、自动化技术或同等专业学历有两年上述工作领域的专业经验优先了解已建立的软件开发过程和采用C/C++编程语言处理微控制器的相关经验优秀的分析能力和以结构化为目标导向的工作方式良好的英语应用能力,安亭墨玉路185号
135,上海数旦信息技术有限公司,算法实习生,"五险一金,员工旅游,绩效奖金,股票期权,定期体检","上海-徐汇区,在校生/应届生,本科,招2人,03-18发布",【岗位职责】1、负责业务相关的算法设计、开发、性能优化和单元测试2、负责算法相关的数据处理3、负责算法相关文档编写【任职要求】1、名校本科及以上学历，计算机、数学或相关专业2、熟悉机器学习基本算法（分类、聚类、神经网络等）3、熟悉Python，编程功底扎实4、具备扎实的数学理论基础5、具备极强的编程能力、学习能力和抗压能力6、***技术类竞赛（如数学建模、ACM）一等奖获奖者优先7、可连续实习半年以上,钦州路100号2号楼
136,奇虎360科技有限公司,高级安全开发工程师 (职位编号：20126),,"上海,5-7年经验,本科,招2人,03-18发布",,
137,完美世界（上海）/完美时空,数据分析师,"五险一金,补充医疗保险,免费班车,餐饮补贴,年终奖金","上海,3-4年经验,本科,招1人,03-18发布",,上海市上海杨浦区杨树浦路1088号东方渔人码头7层
138,李宁（中国）体育用品有限公司,数据挖掘-上海-04879,,"上海-黄浦区,3-4年经验,本科,招1人,03-18发布",,上海市黄浦区制造局路258号红双喜大厦2楼
139,杉德支付网络服务发展有限公司,数据开发工程师,"五险一金,餐饮补贴,绩效奖金,年终奖金,股票期权","上海-徐汇区,3-4年经验,本科,招1人,03-18发布",4、编写相关的业务文档和数据文档，形成业务知识库和数据知识库；    6、具有第三方支付行业、互联网或金融行业相关开发经验优先；,田林路487号宝石园22号楼杉德大厦
140,宝矿控股（集团）有限公司,财务主管（财务分析）,"五险一金,绩效奖金,包吃","上海,5-7年经验,本科,招1人,03-18发布",5.其他临时交办工作任职要求：,静安区
141,上海科世达-华阳汽车电器有限公司,软件工程师,"免费班车,五险一金,定期体检,工作餐","上海,在校生/应届生,本科,招若干人,03-18发布",专业：计算机、理工科相关专业关键需求：（如：常用软件，编程语言等）至少掌握一种编程语言，如Java、Python等语言要求: 无工作内容： 1. 辅助控制部报表组研发各类型需求报表 2. 配合其他软件工程师工作 3. 调试目前控制部上线软件并且处理后续问题 4. 配合控制部成本组进行相关成本分析,上海市嘉定安亭园高路77号
142,上海火魂网络科技有限公司,Go语言开发工程师,"五险一金,员工旅游,带薪年假,定期体检,节日福利","上海-徐汇区,2年经验,大专,招2人,03-18发布",,宜山路700号
143,上海产业技术研究院,项目经理（软件开发）,"五险一金,餐饮补贴,定期体检,免费班车,绩效奖金,年终奖金","上海-浦东新区,本科,招1人,03-18发布,英语熟练",负责大数据相关项目推动，协调资源整合交通运输数据应用职位要求：,金苏路200号F幢
144,交银施罗德基金管理有限公司,IT开发,,"上海-浦东新区,在校生/应届生,本科,招2人,03-18发布",负责软件系统开发工作。任职要求：1.计算机及相关专业2020年本科及以上毕业生；2.掌握Java、C++、C#、Python等至少一门开发语言，对数据结构和算法知识运用熟练，熟悉Linux、Windows系统；3.熟悉Oracal、SQL?Server数据库操作，能够对数据库进行SQL查询、性能调优、存储过程开发。,世纪大道8号国金中心二期
145,上海盛迭信息科技有限公司,软件开发实习生,"五险一金,绩效奖金,专业培训","上海-长宁区,本科,招若干人,03-18发布",1．本科大四/研一、研二在校生，软件工程、计算机技术、信息技术、地理信息等专业。2．掌握某一方向的编程基础（例如：Java、Python、.Net、Html、JS、SQL等）。3．喜爱软件开发工作，擅于学习，热衷接受并能很快掌握新知识技能4．具有良好的沟通表达能力和团队协作意识。5．每周保证5天工作时间、在岗时间保证连续两个月以上。6．有做个软件开发项目经验的优先。7．有长期工作打算的优先。,凯旋路166号凯旋坊创意园8幢1楼B座
146,晶能生物技术（上海）有限公司,高级生物信息工程师,"五险一金,员工旅游,交通补贴,餐饮补贴,专业培训,绩效奖金,年终奖金,定期体检","上海-松江区,1年经验,硕士,招2人,03-18发布,英语熟练,生物信息学 数学与应用数学","1、深入理解生信软件涉及到的算法和统计原理并应用到实际项目中2、根据公司需求研发相应的分析方法3、根据文献和客户需求完成个性化项目岗位要求：1、生物信息学、计算机、统计学及其他相关专业硕士及以上学历，1年以上同类岗位工作经验2、熟悉高通量组学数据挖掘的优先3、了解机器学习，深度学习的方法,熟悉PyTorch或者TensorFlow开发环境者优先4、具有独立编程能力，熟练使用R、Python语言，熟悉云开发环境优先5，熟悉GPU的体系结构和相应的底层开发方法者优先考虑",上海市松江区九亭镇中心路1158号5幢501室
147,麦胜（上海）国际贸易有限公司,数据分析主管,"五险一金,补充医疗保险,绩效奖金,年终奖金,做五休二,带薪年假","上海-普陀区,3-4年经验,本科,招1人,03-18发布",主要工作内容：,江宁路1600号恺悦大厦8楼
148,上海子午投资管理有限公司,软件开发工程师/量化系统开发工程师（C++） (职位编号：YR02),,"上海-浦东新区,1年经验,本科,招2人,03-18发布,英语熟练,软件工程 计算机工程",岗位职责：任职要求：加分项: 有Kaggle、ILSVRC、天池、ACM\ICPC、IOI、NOI等竞赛经验优先。,上海市浦东新区锦康路308号6号楼804室
149,上海帝邦智能化交通设施有限公司,高级软件开发工程师,"五险一金,年终奖金,专业培训,交通补贴","上海-松江区,5-7年经验,大专,招1人,03-18发布",职位要求：1、本科以上学历，5年工作经验2、至少精通一门开发语言（c/c++/C#/python)，有C#构建系统优先3、能独立承担项目软件开发4、参与项目/产品整体规划和实施5、具备较强的需求分析能力和解决问题能力6、有较强的文档编写能力7、有系统整体技术方案和系统设计能力，能够控制软件整体质量工作内容1、公司产品开发部分设计和开发2、公司产品前端（APP、WEB端、工具链）,莘砖公路668号双子楼B栋1201室
150,上海宝时物流有限公司,数据运维工程师,"五险一金,交通补贴,通讯补贴,绩效奖金,年终奖金","上海-松江区,2年经验,本科,招1人,03-18发布,普通话良好 英语良好,计算机科学与技术",岗位职责：1.负责大数据系统架构的可运维性设计、容量规划、服务监控，持续优化服务架构、集群性能；2.通过自动化工具及流程提升大数据平台运维效率。任职资格：1.2年及以上相关工作经验；2.熟练掌握常用数据结构和算法，并能灵活运用，数据库系统包含但不限于ORACLE、MYSQL；3.熟悉Linux操作系统；4.至少熟悉Php、Python、Shell、Java编程语言中的两种；5.加分项：熟悉分布式计算或者存储系统，比如Hadoop/Hbase/Storm等。,泗泾镇泗砖路351号7号楼A1
151,上海软中信息技术有限公司,Web前端开发,"五险一金,补充医疗保险,员工旅游,餐饮补贴,绩效奖金,年终奖金,定期体检","上海-徐汇区,1年经验,大专,招2人,03-18发布",1.计算机相关专业，专科及以上学历，1-2年以上工作经验；2.精通HTML5、CSS、JavaScript等前端WEB开发语言；3.精通React/Vue等主流框架中的一种；4.熟悉模块化/组件化开发；5.了解java、php、Python等后端语言；,钦州路100号1号楼7楼
152,上海科络达云软件技术有限公司,技术支持工程师,"五险一金,餐饮补贴,年终奖金,绩效奖金,定期体检,员工旅游,通讯补贴","上海,1年经验,大专,招2人,03-18发布","1.负责车联网物联网相关产品的代码移植,测试和支持2.负责和内部开发人员沟通，解答客户提出的产品相关问题，解决项目中遇到的问题，跟进项目进展并向项目经理汇报。职位要求：1.?本科以上学历,毕业于电子/计算机/通信等相关专业2.?一年以上的FAE（现场支持工程师)经验或者二年以上C语言编程经验3.?精通C,熟悉Python优先,有嵌入式相关背景的优先4.?有车联网物联网相关工作经验的优先5.?良好的沟通能力，团队合作精神,?积极主动，富有责任心6.?对商务敏感，适应偶尔出差",上海市浦东大道138号永华大厦11F
153,英特工程仿真技术（大连）有限公司,Abaqus二次开发工程师,"五险一金,餐饮补贴,定期体检,专业培训,绩效奖金,年终奖金,交通补贴","大连-高新园区,无需经验,本科,招5人,03-18发布",1.Abaqus环境下使用Python语言，编写自动化前后处理仿真脚本以及界面开发集成；2?完成力学分析项目的售前支持，以及主导售后实施工作；3.负责英特仿真公司产品与Abaqus软件的对标工作；4.技术总监交待的其它相关工作。任职要求：1.具有工学硕士及以上学历（或本科学历两年以上相关工作经验）；2.熟练使用Abaqus软件，掌握python语言，两年以上工程项目二次开发经验；3.具备行业CAE仿真经验者优先考虑，如航天、航空、汽车、核电等领域；4.善于学习，沟通能力强，适应短期出差。,集电大厦
154,广州中望龙腾软件股份有限公司,Web前端开发工程师,"五险一金,定期体检,餐饮补贴,年终奖金,周末双休,带薪年假,节日福利,办公环境优美,专业培训","上海-虹口区,5-7年经验,本科,招1人,03-18发布",【岗位职责】:【任职资格】:,四平路257号31A-D
155,广州中望龙腾软件股份有限公司上海分公司,Web前端开发工程师,"五险一金,餐饮补贴,通讯补贴,年终奖金,定期体检,员工旅游","上海-虹口区,5-7年经验,本科,招1人,03-18发布",【岗位职责】: ??【任职资格】:,四平路257号31A-D
156,广州市汇尚网络科技有限公司,数据分析师,"五险一金,餐饮补贴,通讯补贴,专业培训,绩效奖金,年终奖金,弹性工作,定期体检","上海,2年经验,本科,招若干人,03-18发布",1、根据市场环境和业务需求承担复杂分析任务，并将各类业务痛点转化为合适的数学模型；2、沉淀分析思路与框架，推动业务数据需求的量化；3、参与和支持数据分析，对接项目、产品和技术，推动数据可视化和业务模型的落地。能力要求：1、统招本科及以上学历，数学、统计、计算机类专业；2、精通SQL、Python、Excel，熟悉统计类语言，R语言、Matlab等；3、熟练掌握Power BI或Tableau等优先；4、对数据有较高的敏感度和警觉性，开拓性思维；5、具备商业分析思维和能力，以及良好的团队合作精神；,上海市长宁区遵义路100号南丰城B幢23F
157,恒瑞医药-上海盛迪医药有限公司,(高级) SAS 程序员,"五险一金,补充医疗保险,交通补贴,通讯补贴,年终奖金,定期体检,带薪年假,带薪病假","上海-浦东新区,1年经验,本科,招若干人,03-18发布,英语熟练",Job  Purpose:Duties&  Responsibilities????????????????????????????????????Job Requirements,海科路1288号
158,上海博煊资产管理有限公司,交易员（应届生）,,"上海-黄浦区,在校生/应届生,本科,招若干人,03-18发布,英语精通",岗位要求：,南京西路288号
159,泰克科技（中国）有限公司,Field Application Engineer-KEI,"五险一金,补充医疗保险,补充公积金,免费班车,员工旅游,餐饮补贴,专业培训,年终奖金,弹性工作,定期体检","上海,8-9年经验,本科,招1人,03-18发布,英语精通,微电子学 材料科学与工程",Key  responsibilities Job requirements (education or experience and  skills required to be able to perform this job):（出差城市：北京、深圳、武汉、苏州、南京等长三角地区）,长三角Remote office
160,上海优浪信息科技有限公司,技术支持,"五险一金,专业培训,绩效奖金,年终奖金,弹性工作","上海-长宁区,1年经验,大专,招若干人,03-18发布",岗位职责  1、负责客户现场公司产品的安装与调试；  3、负责客户的现场培训及现场答疑；  4、负责客户售后的技术问题答疑、处理及维护；  5、完成公司领导安排的其他事务。?任职要求：  1、计算机、电子、通讯或相关专业大学专科或以上学历；  2、熟悉计算机软硬件原理；  3、良好的沟通能力、团队精神和服务意识；  4、具有优秀的自主学习能力，具有高度责任心；  5、能适应出差；  6、具有编写脚本能力（批处理、python等）者优先；  7、具有政府相关部门现场运维服务经验者优先。,上海市长宁区协和路787号H幢4楼
161,上海泓信投资管理有限公司,软件工程师,,"上海-浦东新区,在校生/应届生,本科,招1人,03-18发布",2.负责配合量化交易策略及算法交易策略的实现及优化。任职要求：  3.有丰富的编程经验，具备一定的软件架构能力。,龙阳路2277号永达国际大厦1103-1104室
162,上海泓信投资管理有限公司,软件工程师,"五险一金,绩效奖金,年终奖金,定期体检","上海,在校生/应届生,本科,招1人,03-18发布",2.负责配合量化交易策略及算法交易策略的实现及优化。任职要求：  3.有丰富的编程经验，具备一定的软件架构能力。,上海浦东新区龙阳路2277号永达国际大厦1103-1104室
163,理想晶延半导体设备（上海）有限公司,深度学习应用工程师,"五险一金,补充医疗保险,免费班车,交通补贴,餐饮补贴,通讯补贴,绩效奖金,年终奖金,定期体检,员工旅游","上海-松江区,在校生/应届生,本科,招1人,03-18发布",,思贤路3255号3号楼B栋4楼
164,思澈科技（上海）有限公司,数字验证工程师,"五险一金,补充医疗保险,补充公积金,餐饮补贴,年终奖金,定期体检","上海-浦东新区,2年经验,硕士,招1人,03-18发布",1.? SoC验证，使用UVM环境进行Cortex-M系列以及bus架构系统级验证2.? 数字IP验证，如UART/SPI/I2C/Timer/USB等3.? 使用Perl/Python脚本，辅助验证/功耗分析等流程4.? 支持一定的FPGA验证任职要求：1.硕士学历，2年以上数字验证经验2.UVM/SV经验，熟悉SoC架构及验证方法论3.熟悉Perl/Python脚本4.工作认真负责，细致严谨；具备较强的学习能力和良好的沟通能力,张江晨晖路
165,西藏东财基金管理有限公司,量化研究岗-2020春招,"五险一金,绩效奖金,年终奖金,定期体检,员工旅游","上海-徐汇区,在校生/应届生,硕士,招1人,03-18发布",工作职责:量化择时、量化选股策略开发及相关课题研究，机器学习、人工智能选股策略的研究等，以及协助分析师完成其他研究工作。任职资格:1、全日制硕士及以上学历，数学、计算机、金融工程等理工科背景，复合背景优先；2、有相关研究经验者优先，优秀的应届生亦可；3、出色的数量分析能力，对于数学、统计学有扎实的理论基础；4、编程能力突出，Python或MATLAB至少熟练掌握其一，熟悉wind、SQL Server数据库等基本工具；5、具备基础财务知识，英语水平较佳；6、踏实、勤奋，具备良好的沟通能力以及团队合作能力。,宛平南路88号东方财富大厦
166,武汉TCL集团工业研究院有限公司,语音算法工程师（上海）,,"上海,硕士,招3人,03-18发布","1、拥有国内或国外重点大学的硕士或博士学位，计算机、统计、数学等相关专业方向； 2、有深度学习，语音识别、最优化方法等方面较强的研究或应用背景，熟悉常用语音识别声学模型相关算法和工具（Kaldi, tensorflow等）； 3、熟练掌握C/C++/Python语言，有较强的算法分析和实现能力； 4、对于人工智能领域有强烈的兴趣和热情，愿意挑战新的算法和新的领域； 5、良好的学习和研究能力，能够独立阅读英文文献。在国际一流学术期刊或会议上发表过机器学习/人工智能相关的研究成果的候选人优先。",
167,湘财基金管理有限公司,金融工程研究员,"五险一金,通讯补贴,餐饮补贴,交通补贴,绩效奖金,年终奖金,定期体检","上海-浦东新区,无需经验,本科,招2人,03-18发布",1. 研究开发量化投资策略，运用专业知识进行数据分析和统计建模。2. 搭建量化投资与研究平台，为投资进行研究支持。3. 拥有足够的计算机编程能力，有能力完成量化策略从产品开发到生产的全过程。4. 对投资工作及投资风险进行监控。任职资格：1. 金融、数学、证券及相关专业本科及以上学历，硕士优先；2. 掌握至少一种计算机语言编程技能（Python、R、C#等）；3. 具备数理金融、概率统计方面的理论基础，有良好的数据分析和金融建模能力；4. 具有证券投资基金从业资格。,上海市浦东新区杨高南路428号由由世纪广场1号楼5楼
168,上海超微实业集团有限公司,图像算法工程师（嘉定）,"五险一金,员工旅游,绩效奖金,专业培训,餐饮补贴,年终奖金,节日福利,带薪年假,弹性工作,周末双休","上海-嘉定区,3-4年经验,本科,招若干人,03-18发布","1、负责机器人视觉方案的解决；2、建立3D图像的标定、识别和预处理。典型的应用开发物体三维图像的扫描与建模；3、图像算法的额设计和实现。任职要求：1.硕士及以上学历，计算机、数学、自动化、电子信息技术或图像处理等相关专业,3年以上算法相关工作经验；2、具备良好的代码书写规范和文档编写能力；3、有独立处理图像算法缺陷的相关项目经验。4、掌握c、Python，以及相关的开源库，熟悉至少一种深度学习框架；5、有责任心，具备良好的沟通能力和解决实际问题能力，热爱图像及算法研究工作。",嘉定工业区汇源路55号中广国际广告创意园H幢7层
169,上海路歌信息技术有限公司,Linux开发工程师,"定期体检,通讯补贴,年终奖金,餐饮补贴,员工旅游,五险一金","上海,1年经验,本科,招3人,03-18发布,计算机应用 软件工程",,上海市闵行区都会路2338号50幢
170,佐智（上海）医疗科技有限公司,项目专员,"五险一金,绩效奖金,专业培训,弹性工作,年终奖金,定期体检","上海-普陀区,在校生/应届生,硕士,招5人,03-18发布,英语熟练,预防医学 应用心理学",招聘要求：待遇：第 一年：年薪10-15万人民币；第二年：年薪15-20万人民币；第三年：年薪20-30万人民币。??工作内容：,上海市中江路938号805室
