trade_date,index,ts_code,open,high,low,close,pre_close,change,pct_chg,vol,amount
20100803,2326,002456.SZ,46.01,47.8,44.53,46.3,30.0,16.3,54.33,165588.13,756777.739
20100804,2325,002456.SZ,48.3,50.6,47.56,49.2,46.3,2.9,6.26,110944.8,542041.4496
20100805,2324,002456.SZ,48.6,49.64,47.88,49.22,49.2,0.02,0.04,67760.08,330006.451
20100806,2323,002456.SZ,49.96,52.5,49.9,50.6,49.22,1.38,2.8,69066.79,352389.0785
20100809,2322,002456.SZ,50.69,53.5,50.69,53.25,50.6,2.65,5.24,60012.66,314934.5415
20100810,2321,002456.SZ,54.8,57.7,53.9,55.79,53.25,2.54,4.77,52543.05,292879.7844
20100811,2320,002456.SZ,54.6,57.18,54.18,56.3,55.79,0.51,0.91,44057.75,244787.2121
20100812,2319,002456.SZ,55.5,55.85,50.89,52.0,56.3,-4.3,-7.64,52036.17,278529.7683
20100813,2318,002456.SZ,52.04,53.1,50.3,52.8,52.0,0.8,1.54,34313.65,178400.7735
20100816,2317,002456.SZ,52.6,54.05,51.8,53.5,52.8,0.7,1.33,28500.2,151623.7835
20100817,2316,002456.SZ,53.15,56.16,53.12,55.54,53.5,2.04,3.81,30145.15,164976.4691
20100818,2315,002456.SZ,55.1,55.63,53.63,54.3,55.54,-1.24,-2.23,29978.2,163149.8329
20100819,2314,002456.SZ,54.45,56.1,54.4,54.62,54.3,0.32,0.59,20764.32,114412.0559
20100820,2313,002456.SZ,53.6,54.8,51.6,52.56,54.62,-2.06,-3.77,24881.16,131998.1583
20100823,2312,002456.SZ,52.0,52.84,50.48,50.82,52.56,-1.74,-3.31,17952.15,92245.7709
20100824,2311,002456.SZ,50.82,53.45,50.57,52.44,50.82,1.62,3.19,15587.92,81593.0404
20100825,2310,002456.SZ,50.8,51.98,50.67,50.85,52.44,-1.59,-3.03,12503.03,63895.6563
20100826,2309,002456.SZ,51.17,52.17,50.01,52.11,50.85,1.26,2.48,13137.45,67498.2684
20100827,2308,002456.SZ,51.95,52.85,50.9,52.84,52.11,0.73,1.4,14946.73,77638.8389
20100830,2307,002456.SZ,52.75,54.68,52.5,54.56,52.84,1.72,3.26,15371.95,83282.1724
20100831,2306,002456.SZ,54.05,58.59,53.01,57.56,54.56,3.0,5.5,25044.47,138485.6514
20100901,2305,002456.SZ,57.2,59.33,55.55,56.5,57.56,-1.06,-1.84,24458.63,139756.2709
20100902,2304,002456.SZ,57.11,59.83,56.15,59.0,56.5,2.5,4.42,24911.21,145772.1535
20100903,2303,002456.SZ,58.88,59.6,57.78,58.73,59.0,-0.27,-0.46,14025.06,82343.7156
20100906,2302,002456.SZ,58.73,59.4,55.07,55.68,58.73,-3.05,-5.19,16539.18,93300.9168
20100907,2301,002456.SZ,55.31,57.12,54.74,56.69,55.68,1.01,1.81,9597.06,53817.8539
20100908,2300,002456.SZ,56.47,56.6,55.01,55.56,56.69,-1.13,-1.99,10397.64,57830.8483
20100909,2299,002456.SZ,55.35,55.87,54.52,54.52,55.56,-1.04,-1.87,9292.11,51142.3857
20100910,2298,002456.SZ,54.04,55.4,52.5,55.2,54.52,0.68,1.25,11182.4,60145.118
